totTime, numVirus, numCellInfect, numCellUninfect, numLatentComp, numLatentIncomp
270.302500, 10743782, 44228, 160388, 4726, 98172 
270.317997, 10745752, 44222, 160394, 4726, 98175 
270.333518, 10746782, 44216, 160426, 4726, 98182 
270.349016, 10746662, 44226, 160411, 4726, 98184 
270.364506, 10746827, 44271, 160380, 4726, 98187 
270.379970, 10747912, 44279, 160399, 4726, 98191 
270.395448, 10749804, 44288, 160422, 4726, 98192 
270.410934, 10751543, 44288, 160417, 4726, 98197 
270.426380, 10753360, 44286, 160434, 4726, 98201 
270.441821, 10754422, 44322, 160414, 4726, 98205 
270.457295, 10754153, 44318, 160411, 4727, 98211 
270.472780, 10755377, 44322, 160417, 4727, 98215 
270.488239, 10755081, 44339, 160413, 4727, 98216 
270.503700, 10757598, 44356, 160389, 4727, 98218 
270.519190, 10759613, 44361, 160403, 4729, 98223 
270.534616, 10761989, 44380, 160386, 4729, 98228 
270.550080, 10763958, 44386, 160393, 4730, 98230 
270.565541, 10766615, 44373, 160402, 4732, 98234 
270.580960, 10767912, 44380, 160364, 4732, 98239 
270.596382, 10769248, 44360, 160402, 4732, 98245 
270.611838, 10769173, 44340, 160431, 4733, 98249 
270.627287, 10768849, 44352, 160457, 4733, 98254 
270.642740, 10768415, 44347, 160435, 4733, 98255 
270.658177, 10770627, 44391, 160443, 4733, 98259 
270.673610, 10771559, 44406, 160420, 4733, 98264 
270.689068, 10773819, 44383, 160418, 4734, 98266 
270.704501, 10775380, 44384, 160416, 4734, 98268 
270.719969, 10776157, 44403, 160394, 4734, 98273 
270.735374, 10776902, 44390, 160408, 4735, 98277 
270.750784, 10780041, 44380, 160381, 4734, 98285 
270.766217, 10782024, 44408, 160357, 4734, 98294 
270.781657, 10783114, 44393, 160374, 4735, 98301 
270.797116, 10782768, 44408, 160370, 4735, 98306 
270.812527, 10782604, 44389, 160400, 4736, 98310 
270.827951, 10783455, 44400, 160374, 4736, 98315 
270.843396, 10785218, 44413, 160372, 4736, 98319 
270.858839, 10787151, 44410, 160373, 4736, 98326 
270.874281, 10787327, 44422, 160394, 4736, 98329 
270.889737, 10787219, 44393, 160409, 4736, 98334 
270.905176, 10789127, 44387, 160430, 4736, 98336 
270.920618, 10789373, 44373, 160403, 4736, 98342 
270.936048, 10790720, 44390, 160380, 4736, 98347 
270.951478, 10790729, 44358, 160414, 4736, 98348 
270.966896, 10790844, 44352, 160443, 4736, 98353 
270.982354, 10791633, 44357, 160448, 4736, 98356 
270.997782, 10792875, 44364, 160454, 4736, 98364 
271.013207, 10793569, 44371, 160414, 4736, 98369 
271.028614, 10793933, 44369, 160422, 4736, 98375 
271.044044, 10793921, 44380, 160421, 4736, 98376 
271.059452, 10793320, 44375, 160399, 4736, 98384 
271.074881, 10793359, 44359, 160417, 4737, 98385 
271.090312, 10792819, 44355, 160437, 4737, 98390 
271.105745, 10793619, 44349, 160450, 4737, 98397 
271.121182, 10795794, 44323, 160482, 4738, 98403 
271.136622, 10793871, 44311, 160478, 4738, 98407 
271.152076, 10793388, 44292, 160492, 4738, 98412 
271.167499, 10792981, 44316, 160448, 4738, 98415 
271.182934, 10792499, 44296, 160455, 4738, 98418 
271.198364, 10791175, 44299, 160456, 4738, 98422 
271.213796, 10792187, 44312, 160450, 4738, 98429 
271.229239, 10791051, 44286, 160445, 4738, 98434 
271.244696, 10790491, 44324, 160424, 4738, 98439 
271.260127, 10788594, 44351, 160429, 4738, 98443 
271.275562, 10788531, 44312, 160471, 4738, 98445 
271.291006, 10791072, 44324, 160457, 4738, 98454 
271.306427, 10793010, 44361, 160430, 4738, 98457 
271.321878, 10793111, 44351, 160434, 4738, 98465 
271.337283, 10794051, 44371, 160454, 4738, 98469 
271.352688, 10794454, 44363, 160459, 4738, 98475 
271.368113, 10793355, 44344, 160469, 4738, 98483 
271.383546, 10793024, 44328, 160481, 4739, 98489 
271.398981, 10792383, 44337, 160483, 4739, 98495 
271.414405, 10791374, 44354, 160470, 4739, 98501 
271.429825, 10791560, 44381, 160489, 4739, 98506 
271.445255, 10793840, 44393, 160491, 4739, 98511 
271.460674, 10793272, 44357, 160530, 4739, 98514 
271.476088, 10792633, 44354, 160538, 4739, 98515 
271.491560, 10791479, 44348, 160500, 4739, 98522 
271.506993, 10790593, 44389, 160468, 4739, 98524 
271.522420, 10790689, 44354, 160471, 4739, 98528 
271.537859, 10791312, 44395, 160435, 4740, 98538 
271.553278, 10791946, 44388, 160416, 4740, 98545 
271.568683, 10791699, 44405, 160379, 4740, 98552 
271.584107, 10792413, 44376, 160349, 4740, 98556 
271.599507, 10792667, 44404, 160326, 4740, 98559 
271.614953, 10793275, 44395, 160385, 4740, 98562 
271.630374, 10794560, 44427, 160370, 4740, 98566 
271.645786, 10794489, 44419, 160321, 4741, 98566 
271.661212, 10794614, 44417, 160320, 4741, 98572 
271.676626, 10794560, 44414, 160313, 4741, 98575 
271.692034, 10794879, 44404, 160310, 4741, 98579 
271.707452, 10796002, 44422, 160301, 4742, 98582 
271.722859, 10795426, 44432, 160273, 4743, 98587 
271.738252, 10797215, 44453, 160276, 4743, 98590 
271.753665, 10798589, 44441, 160290, 4743, 98594 
271.769082, 10799113, 44462, 160296, 4743, 98601 
271.784498, 10798933, 44505, 160255, 4743, 98609 
271.799905, 10801738, 44494, 160260, 4743, 98615 
271.815330, 10800993, 44428, 160276, 4744, 98619 
271.830727, 10801015, 44449, 160298, 4745, 98623 
271.846116, 10801794, 44444, 160263, 4745, 98628 
271.861539, 10801793, 44463, 160252, 4745, 98635 
271.876924, 10802744, 44461, 160248, 4744, 98638 
271.892319, 10802686, 44486, 160252, 4745, 98645 
271.907753, 10803978, 44466, 160237, 4746, 98650 
271.923122, 10805149, 44472, 160256, 4746, 98653 
271.938525, 10804986, 44477, 160282, 4746, 98656 
271.953927, 10806107, 44495, 160282, 4746, 98665 
271.969311, 10806003, 44497, 160254, 4746, 98671 
271.984696, 10805723, 44504, 160257, 4746, 98676 
272.000110, 10806411, 44490, 160302, 4746, 98681 
272.015531, 10806441, 44484, 160288, 4746, 98686 
272.030918, 10807288, 44491, 160296, 4746, 98689 
272.046297, 10808125, 44494, 160311, 4746, 98693 
272.061683, 10809145, 44503, 160326, 4746, 98700 
272.077046, 10809937, 44492, 160291, 4746, 98705 
272.092431, 10810611, 44494, 160297, 4746, 98710 
272.107835, 10812729, 44501, 160330, 4746, 98712 
272.123205, 10813940, 44518, 160318, 4747, 98719 
272.138593, 10816391, 44508, 160316, 4747, 98727 
272.153980, 10817535, 44529, 160286, 4747, 98737 
272.169357, 10818014, 44538, 160293, 4747, 98743 
272.184724, 10818778, 44540, 160264, 4747, 98752 
272.200119, 10819524, 44552, 160279, 4747, 98757 
272.215462, 10820535, 44583, 160260, 4747, 98766 
272.230822, 10820820, 44591, 160245, 4748, 98775 
272.246214, 10822530, 44574, 160263, 4748, 98780 
272.261569, 10822323, 44566, 160286, 4748, 98783 
272.276936, 10823066, 44567, 160322, 4749, 98786 
272.292339, 10823262, 44546, 160338, 4750, 98792 
272.307688, 10824492, 44535, 160361, 4751, 98798 
272.323067, 10824987, 44531, 160341, 4752, 98805 
272.338464, 10824038, 44562, 160353, 4752, 98807 
272.353813, 10824621, 44562, 160360, 4753, 98810 
272.369157, 10825610, 44581, 160318, 4754, 98811 
272.384512, 10827273, 44590, 160353, 4755, 98813 
272.399908, 10828422, 44549, 160407, 4755, 98814 
272.415277, 10829174, 44558, 160435, 4755, 98819 
272.430648, 10830877, 44541, 160421, 4756, 98823 
272.446029, 10831157, 44550, 160443, 4756, 98829 
272.461402, 10834289, 44518, 160470, 4757, 98832 
272.476786, 10833070, 44519, 160452, 4758, 98835 
272.492173, 10832463, 44567, 160430, 4758, 98839 
272.507541, 10833396, 44548, 160443, 4758, 98845 
272.522920, 10833681, 44534, 160427, 4758, 98853 
272.538300, 10832834, 44550, 160427, 4758, 98857 
272.553655, 10832900, 44561, 160412, 4758, 98863 
272.569002, 10832040, 44545, 160403, 4757, 98866 
272.584340, 10831542, 44505, 160393, 4758, 98870 
272.599737, 10831033, 44506, 160425, 4758, 98875 
272.615109, 10831311, 44498, 160421, 4758, 98876 
272.630482, 10830930, 44522, 160408, 4759, 98879 
272.645838, 10829926, 44547, 160417, 4759, 98882 
272.661239, 10831664, 44522, 160459, 4759, 98884 
272.676627, 10831847, 44500, 160500, 4759, 98890 
272.691996, 10832272, 44518, 160485, 4760, 98893 
272.707396, 10831500, 44528, 160484, 4760, 98897 
272.722783, 10832758, 44512, 160504, 4760, 98905 
272.738165, 10833550, 44492, 160553, 4760, 98912 
272.753533, 10832793, 44504, 160533, 4760, 98918 
272.768906, 10833169, 44506, 160521, 4760, 98920 
272.784274, 10833663, 44563, 160469, 4759, 98924 
272.799671, 10833426, 44535, 160477, 4759, 98930 
272.815040, 10834923, 44560, 160440, 4759, 98933 
272.830392, 10834985, 44613, 160373, 4759, 98938 
272.845749, 10836023, 44603, 160329, 4759, 98941 
272.861100, 10836656, 44566, 160303, 4759, 98945 
272.876439, 10836558, 44564, 160320, 4760, 98949 
272.891796, 10838764, 44562, 160299, 4760, 98956 
272.907148, 10838908, 44559, 160325, 4759, 98960 
272.922497, 10839226, 44549, 160298, 4759, 98965 
272.937857, 10839165, 44571, 160254, 4761, 98973 
272.953197, 10840207, 44565, 160242, 4762, 98975 
272.968534, 10842159, 44587, 160247, 4762, 98979 
272.983898, 10843767, 44574, 160266, 4762, 98987 
272.999276, 10844554, 44619, 160259, 4763, 98989 
273.014619, 10845214, 44602, 160295, 4763, 98991 
273.029959, 10844803, 44589, 160309, 4763, 98999 
273.045303, 10844688, 44606, 160303, 4762, 99006 
273.060622, 10845554, 44592, 160323, 4762, 99009 
273.075971, 10846311, 44620, 160316, 4762, 99014 
273.091281, 10847126, 44641, 160312, 4762, 99018 
273.106575, 10847571, 44702, 160288, 4762, 99025 
273.121891, 10848662, 44666, 160322, 4762, 99027 
273.137229, 10850617, 44672, 160299, 4764, 99037 
273.152545, 10852315, 44708, 160291, 4764, 99042 
273.167858, 10851397, 44708, 160302, 4764, 99047 
273.183213, 10851588, 44662, 160320, 4764, 99048 
273.198529, 10850935, 44661, 160361, 4764, 99058 
273.213868, 10852003, 44644, 160389, 4764, 99062 
273.229220, 10852446, 44615, 160446, 4766, 99067 
273.244570, 10851758, 44610, 160445, 4766, 99069 
273.259927, 10851611, 44549, 160510, 4767, 99070 
273.275290, 10850110, 44541, 160538, 4767, 99075 
273.290624, 10849315, 44534, 160544, 4767, 99080 
273.305982, 10849393, 44520, 160530, 4768, 99084 
273.321361, 10848865, 44509, 160502, 4768, 99089 
273.336707, 10848131, 44510, 160500, 4768, 99091 
273.352062, 10847781, 44532, 160475, 4768, 99095 
273.367413, 10847471, 44543, 160459, 4768, 99100 
273.382759, 10847873, 44570, 160452, 4768, 99103 
273.398113, 10849781, 44573, 160441, 4768, 99110 
273.413472, 10849993, 44585, 160460, 4768, 99113 
273.428830, 10849647, 44598, 160472, 4768, 99117 
273.444183, 10848555, 44524, 160519, 4768, 99126 
273.459544, 10847643, 44484, 160550, 4768, 99129 
273.474906, 10846556, 44474, 160548, 4769, 99134 
273.490301, 10845007, 44476, 160568, 4769, 99137 
273.505677, 10845970, 44480, 160576, 4770, 99141 
273.521049, 10844668, 44482, 160580, 4770, 99146 
273.536426, 10843076, 44458, 160590, 4770, 99150 
273.551783, 10840980, 44483, 160584, 4770, 99156 
273.567147, 10838804, 44483, 160602, 4771, 99160 
273.582512, 10837984, 44435, 160618, 4772, 99167 
273.597899, 10837214, 44456, 160611, 4772, 99171 
273.613275, 10836274, 44467, 160617, 4772, 99173 
273.628681, 10836309, 44494, 160593, 4772, 99177 
273.644061, 10838235, 44481, 160592, 4772, 99181 
273.659427, 10837387, 44522, 160564, 4773, 99186 
273.674795, 10835433, 44515, 160560, 4773, 99191 
273.690174, 10836186, 44533, 160539, 4773, 99196 
273.705540, 10835421, 44564, 160539, 4774, 99203 
273.720900, 10835412, 44596, 160525, 4774, 99212 
273.736243, 10835281, 44578, 160541, 4774, 99218 
273.751603, 10835550, 44555, 160557, 4774, 99223 
273.766967, 10836837, 44554, 160534, 4774, 99226 
273.782303, 10836951, 44544, 160522, 4773, 99230 
273.797680, 10837856, 44556, 160549, 4773, 99235 
273.813024, 10838097, 44574, 160548, 4773, 99243 
273.828382, 10837262, 44551, 160530, 4773, 99251 
273.843712, 10837976, 44558, 160540, 4775, 99256 
273.859076, 10838024, 44583, 160550, 4775, 99263 
273.874424, 10839458, 44576, 160544, 4775, 99270 
273.889788, 10838870, 44561, 160571, 4774, 99275 
273.905127, 10839967, 44560, 160576, 4774, 99279 
273.920482, 10840584, 44545, 160547, 4774, 99288 
273.935872, 10841239, 44524, 160531, 4775, 99296 
273.951209, 10842184, 44500, 160527, 4775, 99302 
273.966594, 10842130, 44485, 160522, 4775, 99305 
273.981951, 10840226, 44499, 160539, 4775, 99306 
273.997309, 10839082, 44513, 160536, 4775, 99312 
274.012686, 10838364, 44522, 160565, 4775, 99316 
274.028036, 10840073, 44530, 160549, 4775, 99321 
274.043389, 10841191, 44566, 160505, 4775, 99326 
274.058734, 10842372, 44578, 160510, 4775, 99330 
274.074090, 10842619, 44597, 160500, 4775, 99332 
274.089446, 10842808, 44611, 160520, 4775, 99336 
274.104805, 10843080, 44621, 160500, 4775, 99343 
274.120150, 10843922, 44592, 160515, 4775, 99348 
274.135480, 10844676, 44632, 160454, 4775, 99353 
274.150821, 10845452, 44632, 160489, 4775, 99355 
274.166180, 10848143, 44610, 160522, 4775, 99357 
274.181498, 10848887, 44605, 160526, 4775, 99362 
274.196838, 10848938, 44566, 160510, 4775, 99367 
274.212208, 10849938, 44572, 160507, 4774, 99372 
274.227577, 10850221, 44549, 160501, 4774, 99377 
274.242941, 10849879, 44607, 160471, 4774, 99380 
274.258283, 10850002, 44643, 160461, 4774, 99385 
274.273619, 10850915, 44662, 160436, 4775, 99389 
274.288961, 10852811, 44733, 160410, 4775, 99395 
274.304297, 10853773, 44733, 160404, 4775, 99395 
274.319607, 10856789, 44744, 160380, 4775, 99401 
274.334930, 10857491, 44715, 160396, 4775, 99404 
274.350259, 10859861, 44729, 160387, 4775, 99408 
274.365596, 10863213, 44734, 160368, 4776, 99410 
274.380890, 10863248, 44757, 160345, 4777, 99418 
274.396210, 10866079, 44771, 160339, 4777, 99423 
274.411498, 10866024, 44749, 160333, 4777, 99428 
274.426797, 10868898, 44751, 160345, 4777, 99433 
274.442109, 10872172, 44750, 160311, 4777, 99435 
274.457404, 10874364, 44738, 160293, 4777, 99441 
274.472701, 10874445, 44738, 160330, 4777, 99443 
274.488010, 10875958, 44734, 160376, 4777, 99444 
274.503322, 10876187, 44751, 160391, 4777, 99448 
274.518614, 10877751, 44751, 160383, 4777, 99453 
274.533904, 10877968, 44780, 160360, 4777, 99459 
274.549188, 10880830, 44791, 160355, 4777, 99460 
274.564479, 10880604, 44767, 160352, 4777, 99461 
274.579763, 10881217, 44794, 160336, 4777, 99466 
274.595053, 10880586, 44789, 160364, 4777, 99469 
274.610297, 10881018, 44805, 160349, 4776, 99476 
274.625604, 10882742, 44817, 160356, 4776, 99482 
274.640887, 10883964, 44808, 160362, 4777, 99488 
274.656189, 10884958, 44842, 160363, 4778, 99496 
274.671460, 10886097, 44850, 160330, 4779, 99498 
274.686741, 10885971, 44851, 160326, 4779, 99504 
274.702011, 10885973, 44847, 160321, 4779, 99509 
274.717310, 10885640, 44853, 160301, 4779, 99518 
274.732596, 10887367, 44850, 160313, 4779, 99522 
274.747879, 10887127, 44879, 160306, 4779, 99526 
274.763184, 10889648, 44886, 160348, 4779, 99529 
274.778461, 10891071, 44882, 160337, 4779, 99536 
274.793722, 10892405, 44878, 160332, 4781, 99544 
274.809020, 10894555, 44881, 160313, 4780, 99549 
274.824320, 10896894, 44870, 160281, 4780, 99550 
274.839595, 10897661, 44881, 160282, 4781, 99556 
274.854850, 10900476, 44896, 160271, 4781, 99564 
274.870080, 10902821, 44934, 160257, 4782, 99567 
274.885354, 10903824, 44921, 160296, 4783, 99568 
274.900611, 10903390, 44911, 160324, 4783, 99573 
274.915856, 10905979, 44949, 160280, 4783, 99577 
274.931112, 10906795, 44971, 160293, 4783, 99583 
274.946351, 10910189, 44981, 160306, 4783, 99586 
274.961577, 10911394, 45009, 160266, 4783, 99593 
274.976811, 10912417, 45015, 160269, 4783, 99597 
274.992037, 10913453, 45027, 160249, 4785, 99602 
275.007243, 10915116, 45057, 160261, 4785, 99604 
275.022457, 10916135, 45039, 160245, 4785, 99608 
275.037712, 10918467, 45034, 160220, 4785, 99615 
275.052930, 10920357, 45031, 160190, 4785, 99619 
275.068138, 10922221, 45056, 160200, 4786, 99625 
275.083335, 10922857, 45030, 160225, 4786, 99627 
275.098580, 10923369, 45019, 160212, 4786, 99630 
275.113796, 10923991, 44993, 160201, 4786, 99634 
275.129016, 10926406, 44958, 160211, 4786, 99635 
275.144260, 10926967, 44970, 160194, 4786, 99642 
275.159504, 10928043, 44974, 160207, 4786, 99650 
275.174717, 10929976, 44990, 160227, 4786, 99657 
275.189974, 10932599, 45005, 160249, 4786, 99662 
275.205187, 10935414, 45029, 160238, 4786, 99667 
275.220415, 10935439, 45008, 160278, 4787, 99669 
275.235631, 10935596, 44983, 160243, 4788, 99675 
275.250858, 10936513, 44992, 160220, 4789, 99676 
275.266091, 10938095, 44974, 160248, 4790, 99680 
275.281321, 10938397, 44951, 160290, 4790, 99682 
275.296527, 10938298, 44936, 160305, 4790, 99689 
275.311759, 10937962, 44948, 160303, 4790, 99693 
275.327004, 10938569, 44960, 160300, 4790, 99695 
275.342228, 10938780, 44995, 160298, 4790, 99697 
275.357444, 10939168, 44974, 160279, 4790, 99705 
275.372653, 10941276, 44984, 160283, 4790, 99711 
275.387846, 10939983, 45003, 160253, 4792, 99716 
275.403068, 10941555, 45008, 160252, 4793, 99722 
275.418269, 10940635, 44970, 160255, 4793, 99725 
275.433481, 10940302, 44972, 160280, 4793, 99731 
275.448688, 10940845, 44974, 160298, 4794, 99737 
275.463914, 10942371, 44961, 160279, 4794, 99742 
275.479151, 10943521, 44926, 160298, 4796, 99748 
275.494355, 10942650, 44915, 160305, 4796, 99750 
275.509572, 10941340, 44915, 160318, 4796, 99754 
275.524797, 10942178, 44901, 160331, 4796, 99759 
275.540011, 10941223, 44901, 160348, 4798, 99761 
275.555248, 10941110, 44930, 160362, 4799, 99765 
275.570468, 10941015, 44921, 160396, 4799, 99768 
275.585712, 10940727, 44911, 160377, 4800, 99772 
275.600934, 10939771, 44905, 160379, 4799, 99776 
275.616171, 10937912, 44890, 160376, 4799, 99780 
275.631406, 10935415, 44913, 160342, 4800, 99784 
275.646650, 10936919, 44934, 160352, 4800, 99788 
275.661883, 10935840, 44935, 160403, 4800, 99789 
275.677103, 10934790, 44919, 160412, 4800, 99797 
275.692308, 10935963, 44934, 160406, 4800, 99802 
275.707546, 10934641, 44930, 160401, 4800, 99805 
275.722770, 10933865, 44920, 160418, 4800, 99808 
275.737993, 10935817, 44949, 160381, 4801, 99811 
275.753232, 10935856, 44934, 160397, 4801, 99817 
275.768448, 10933882, 44948, 160428, 4801, 99818 
275.783676, 10934230, 44929, 160462, 4801, 99821 
275.798899, 10933995, 44928, 160457, 4801, 99824 
275.814152, 10934274, 44918, 160463, 4801, 99825 
275.829384, 10934787, 44929, 160468, 4801, 99829 
275.844615, 10933969, 44936, 160442, 4801, 99833 
275.859855, 10933306, 44948, 160456, 4801, 99840 
275.875085, 10935039, 44951, 160418, 4802, 99844 
275.890297, 10935492, 44965, 160400, 4802, 99849 
275.905494, 10937435, 44923, 160407, 4802, 99856 
275.920717, 10937985, 44909, 160399, 4804, 99867 
275.935959, 10938511, 44923, 160385, 4804, 99869 
275.951212, 10939052, 44921, 160375, 4804, 99872 
275.966418, 10937826, 44924, 160358, 4803, 99879 
275.981622, 10938050, 44977, 160357, 4804, 99881 
275.996839, 10938094, 44986, 160358, 4804, 99888 
276.012081, 10939049, 45005, 160361, 4804, 99897 
276.027289, 10939892, 45041, 160363, 4804, 99901 
276.042489, 10939226, 45043, 160364, 4804, 99906 
276.057679, 10942267, 45052, 160346, 4803, 99907 
276.072877, 10942613, 45065, 160326, 4804, 99911 
276.088109, 10944984, 45052, 160314, 4804, 99915 
276.103293, 10946322, 45056, 160324, 4804, 99919 
276.118511, 10948339, 45061, 160331, 4804, 99927 
276.133725, 10950447, 45092, 160306, 4805, 99932 
276.148930, 10951000, 45088, 160296, 4805, 99934 
276.164127, 10952157, 45102, 160279, 4805, 99937 
276.179341, 10952451, 45127, 160249, 4805, 99942 
276.194504, 10953482, 45144, 160229, 4805, 99946 
276.209701, 10954385, 45105, 160240, 4805, 99951 
276.224887, 10955935, 45125, 160216, 4805, 99950 
276.240080, 10956355, 45129, 160205, 4805, 99952 
276.255250, 10956461, 45156, 160168, 4805, 99959 
276.270424, 10957379, 45132, 160181, 4807, 99965 
276.285620, 10957741, 45141, 160168, 4807, 99969 
276.300801, 10959317, 45132, 160173, 4807, 99974 
276.315998, 10958900, 45175, 160169, 4807, 99977 
276.331169, 10960496, 45178, 160134, 4807, 99978 
276.346369, 10962401, 45212, 160096, 4807, 99982 
276.361522, 10965472, 45216, 160057, 4808, 99987 
276.376672, 10966587, 45213, 160034, 4808, 99993 
276.391817, 10968558, 45221, 160013, 4808, 99999 
276.406977, 10969365, 45205, 160053, 4808, 100006 
276.422162, 10970674, 45197, 160035, 4809, 100010 
276.437323, 10971578, 45232, 159997, 4809, 100016 
276.452492, 10974282, 45212, 160029, 4811, 100017 
276.467651, 10975313, 45221, 160005, 4810, 100021 
276.482802, 10975221, 45196, 160016, 4810, 100027 
276.497934, 10977839, 45210, 159977, 4810, 100030 
276.513095, 10980344, 45220, 159973, 4810, 100032 
276.528243, 10980831, 45240, 159955, 4810, 100040 
276.543400, 10980309, 45197, 159965, 4810, 100042 
276.558542, 10979701, 45209, 159948, 4810, 100048 
276.573688, 10981137, 45205, 159953, 4810, 100050 
276.588834, 10981334, 45220, 159930, 4811, 100055 
276.603992, 10983382, 45241, 159953, 4811, 100059 
276.619151, 10983518, 45265, 159931, 4811, 100063 
276.634285, 10985902, 45282, 159928, 4811, 100070 
276.649430, 10987631, 45244, 159904, 4812, 100073 
276.664546, 10987029, 45278, 159895, 4812, 100077 
276.679690, 10987463, 45284, 159887, 4812, 100080 
276.694825, 10989105, 45270, 159904, 4812, 100084 
276.709929, 10987422, 45283, 159895, 4812, 100087 
276.725064, 10988495, 45305, 159873, 4812, 100091 
276.740178, 10989508, 45331, 159847, 4812, 100096 
276.755300, 10991443, 45349, 159868, 4812, 100099 
276.770428, 10994726, 45371, 159862, 4812, 100104 
276.785552, 10998378, 45374, 159887, 4813, 100108 
276.800656, 11000570, 45390, 159885, 4813, 100113 
276.815770, 11002714, 45392, 159870, 4814, 100118 
276.830909, 11004393, 45383, 159872, 4814, 100122 
276.846006, 11005714, 45333, 159924, 4815, 100124 
276.861112, 11007718, 45358, 159927, 4815, 100129 
276.876251, 11009208, 45347, 159950, 4815, 100131 
276.891363, 11010593, 45361, 159953, 4815, 100135 
276.906482, 11010826, 45336, 159984, 4815, 100140 
276.921589, 11010639, 45335, 159959, 4815, 100146 
276.936690, 11011149, 45345, 159961, 4814, 100152 
276.951799, 11012973, 45364, 159958, 4814, 100157 
276.966932, 11014504, 45331, 159990, 4814, 100163 
276.982057, 11016807, 45321, 159985, 4814, 100167 
276.997157, 11016641, 45317, 159976, 4816, 100175 
277.012287, 11018181, 45287, 159972, 4816, 100177 
277.027413, 11017959, 45287, 159936, 4817, 100182 
277.042519, 11019167, 45305, 159941, 4817, 100188 
277.057635, 11018563, 45275, 159986, 4816, 100194 
277.072778, 11019453, 45282, 159949, 4816, 100196 
277.087857, 11019583, 45292, 159954, 4817, 100198 
277.102458, 11018648, 45299, 159936, 4817, 100200 
277.117580, 11018516, 45297, 159949, 4817, 100205 
277.132688, 11017660, 45281, 159961, 4818, 100214 
277.147834, 11018119, 45265, 159960, 4818, 100217 
277.162942, 11016885, 45255, 159961, 4818, 100221 
277.178078, 11016959, 45266, 159924, 4819, 100228 
277.193238, 11017402, 45263, 159927, 4819, 100233 
277.208340, 11016195, 45298, 159915, 4819, 100237 
277.223432, 11016849, 45288, 159924, 4819, 100243 
277.238528, 11017022, 45291, 159942, 4819, 100245 
277.253614, 11020226, 45293, 159935, 4820, 100249 
277.268713, 11020472, 45272, 159949, 4820, 100256 
277.283851, 11021016, 45265, 159985, 4822, 100261 
277.298968, 11020610, 45240, 159977, 4823, 100267 
277.314080, 11021062, 45254, 159972, 4823, 100269 
277.329167, 11021053, 45231, 159998, 4824, 100273 
277.344312, 11019943, 45241, 160015, 4824, 100279 
277.359444, 11019203, 45239, 160002, 4825, 100283 
277.374555, 11019358, 45296, 159975, 4825, 100288 
277.389671, 11018937, 45284, 159975, 4825, 100290 
277.404775, 11018380, 45288, 159947, 4826, 100294 
277.419916, 11018028, 45285, 159954, 4826, 100298 
277.435032, 11018468, 45254, 159972, 4827, 100300 
277.450159, 11019326, 45298, 159949, 4827, 100301 
277.465257, 11020128, 45316, 159965, 4827, 100304 
277.480349, 11021648, 45334, 159962, 4828, 100306 
277.495451, 11021893, 45320, 159960, 4828, 100310 
277.510562, 11020024, 45333, 159945, 4829, 100317 
277.525683, 11020905, 45325, 159949, 4829, 100320 
277.540799, 11021972, 45350, 159965, 4829, 100325 
277.555877, 11021137, 45351, 159955, 4829, 100329 
277.570976, 11022250, 45350, 159923, 4829, 100333 
277.586077, 11022396, 45367, 159891, 4829, 100340 
277.601187, 11022679, 45354, 159931, 4829, 100344 
277.616294, 11021433, 45350, 159947, 4829, 100350 
277.631402, 11021580, 45368, 159936, 4829, 100354 
277.646491, 11022867, 45391, 159956, 4829, 100358 
277.661566, 11023697, 45356, 159971, 4829, 100362 
277.676690, 11023711, 45332, 159979, 4829, 100368 
277.691770, 11024105, 45342, 159983, 4829, 100372 
277.706852, 11025569, 45334, 160014, 4829, 100375 
277.721957, 11025302, 45309, 160014, 4830, 100379 
277.737033, 11025526, 45297, 160011, 4830, 100382 
277.752142, 11024940, 45294, 160010, 4829, 100387 
277.767254, 11025872, 45309, 159997, 4829, 100396 
277.782348, 11026649, 45325, 159977, 4829, 100399 
277.797480, 11026095, 45356, 159950, 4829, 100400 
277.812586, 11026811, 45358, 159918, 4829, 100408 
277.827691, 11026137, 45372, 159902, 4829, 100414 
277.842800, 11028058, 45387, 159897, 4829, 100420 
277.857900, 11029283, 45368, 159880, 4829, 100425 
277.872993, 11028700, 45367, 159933, 4829, 100427 
277.888103, 11028888, 45360, 159940, 4828, 100430 
277.903206, 11029632, 45392, 159933, 4828, 100434 
277.918342, 11031336, 45377, 159901, 4828, 100439 
277.933431, 11030995, 45393, 159958, 4828, 100440 
277.948507, 11031849, 45367, 159973, 4828, 100444 
277.963612, 11031343, 45362, 159961, 4828, 100449 
277.978700, 11031464, 45367, 159956, 4827, 100454 
277.993778, 11032645, 45346, 159946, 4828, 100461 
278.008864, 11033802, 45367, 159964, 4828, 100465 
278.023948, 11032317, 45391, 159954, 4828, 100467 
278.039049, 11033080, 45385, 159926, 4828, 100471 
278.054143, 11036768, 45433, 159923, 4828, 100474 
278.069229, 11037846, 45408, 159904, 4828, 100479 
278.084300, 11038273, 45423, 159876, 4829, 100483 
278.099398, 11038638, 45435, 159887, 4829, 100484 
278.114480, 11041346, 45438, 159902, 4829, 100489 
278.129542, 11042263, 45423, 159882, 4829, 100492 
278.144637, 11042687, 45426, 159871, 4829, 100498 
278.159679, 11043465, 45465, 159897, 4829, 100504 
278.174730, 11043250, 45486, 159922, 4829, 100509 
278.189789, 11044322, 45510, 159883, 4829, 100515 
